sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau,mes
M,N,S,1,Assalariado,Médio,Casado,Casa,27,3.084931506849315,3.0,11292.78,False,7
F,N,S,0,Assalariado,Fundamental,União,Casa,41,2.7150684931506848,2.0,4809.0,False,7
F,S,N,0,Servidor público,Médio,Casado,Casa,41,8.345205479452055,2.0,10716.29,False,7
F,N,N,0,Assalariado,Médio,Casado,Casa,37,5.205479452054795,2.0,21265.01,False,7
F,N,S,1,Pensionista,Superior completo,Casado,Casa,51,,3.0,69764.48,False,7
M,S,S,0,Assalariado,Médio,Solteiro,Casa,38,14.591780821917808,1.0,70962.97,False,7
F,S,N,0,Empresário,Médio,Casado,Casa,45,2.9726027397260277,2.0,10262.03,False,7
F,S,S,0,Assalariado,Médio,Viúvo,Casa,45,3.854794520547945,1.0,7065.72,False,7
F,S,S,0,Servidor público,Médio,Casado,Casa,49,5.682191780821918,2.0,38544.75,False,7
M,N,S,1,Assalariado,Médio,Casado,Casa,39,0.3698630136986301,3.0,5185.26,False,7
M,N,S,0,Assalariado,Médio,Solteiro,Casa,27,3.016438356164384,1.0,15116.08,False,7
M,S,N,0,Empresário,Médio,Casado,Casa,32,3.1890410958904107,2.0,9428.96,False,7
M,N,S,0,Assalariado,Médio,Solteiro,Estúdio,31,3.0986301369863014,1.0,17036.78,False,7
M,S,S,0,Assalariado,Médio,Casado,Casa,55,1.632876712328767,2.0,29028.34,False,7
M,S,S,0,Assalariado,Superior completo,Casado,Casa,50,7.66027397260274,2.0,13289.61,False,7
M,S,S,0,Empresário,Médio,Casado,Casa,48,0.5534246575342465,2.0,9781.5,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,45,12.531506849315068,2.0,47746.78,False,7
F,N,S,0,Assalariado,Médio,Casado,Com os pais,36,14.257534246575345,2.0,125740.21,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,34,13.523287671232875,2.0,20496.11,False,7
F,N,S,0,Assalariado,Superior incompleto,União,Casa,25,4.7972602739726025,2.0,33797.9,False,7
F,S,N,0,Assalariado,Médio,Casado,Casa,56,2.915068493150685,2.0,2280.15,False,7
F,N,S,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,65453.62,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,15666.88,False,7
F,N,S,2,Assalariado,Médio,Casado,Casa,39,4.761643835616439,4.0,10245.78,False,7
F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,62,36.75342465753425,1.0,1168932.55,False,7
F,N,S,1,Assalariado,Superior completo,Casado,Casa,30,2.0876712328767124,3.0,17283.85,False,7
F,N,N,0,Assalariado,Médio,Casado,Governamental,52,7.032876712328767,2.0,16840.18,False,7
F,N,S,1,Assalariado,Médio,Casado,Casa,27,8.684931506849315,3.0,7307.33,False,7
M,N,N,1,Empresário,Superior completo,Separado,Casa,29,3.2164383561643834,2.0,14534.84,False,7
M,N,N,0,Empresário,Superior completo,Solteiro,Casa,25,4.123287671232877,1.0,25716.71,False,7
F,N,S,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,65453.62,False,7
M,S,S,1,Assalariado,Médio,Casado,Casa,26,4.063013698630137,3.0,21964.03,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,13887.68,False,7
F,N,S,2,Assalariado,Superior completo,Casado,Casa,31,1.2794520547945205,4.0,6015.49,False,7
F,N,S,1,Assalariado,Médio,Casado,Casa,34,15.687671232876712,3.0,38636.54,False,7
F,N,S,1,Empresário,Médio,Casado,Casa,40,8.906849315068493,3.0,26504.62,False,7
F,N,S,0,Pensionista,Médio,União,Casa,58,,2.0,13681.01,False,7
F,S,S,0,Servidor público,Médio,Casado,Casa,51,23.312328767123287,2.0,81476.15,False,7
F,N,N,1,Servidor público,Médio,Solteiro,Governamental,52,17.03013698630137,2.0,52113.51,False,7
M,S,N,0,Assalariado,Médio,Casado,Casa,42,4.624657534246575,2.0,8811.9,False,7
F,N,S,0,Servidor público,Médio,Solteiro,Casa,47,11.463013698630135,1.0,40877.88,False,7
F,N,S,0,Servidor público,Superior completo,Casado,Casa,49,31.649315068493152,2.0,1036602.04,False,7
F,N,S,1,Servidor público,Médio,Solteiro,Casa,36,10.547945205479452,2.0,15971.09,False,7
F,N,N,0,Assalariado,Médio,Casado,Casa,51,25.54794520547945,2.0,256448.23,False,7
F,N,S,0,Assalariado,Superior incompleto,Solteiro,Casa,50,19.96712328767123,1.0,122538.46,False,7
F,S,S,0,Empresário,Superior incompleto,Solteiro,Casa,25,3.808219178082192,1.0,6703.53,True,7
F,S,S,0,Assalariado,Médio,Casado,Casa,50,4.986301369863014,2.0,27910.32,False,7
F,S,N,0,Assalariado,Médio,Casado,Casa,40,2.186301369863014,2.0,3424.86,False,7
F,S,S,0,Assalariado,Médio,Casado,Casa,54,34.49589041095891,2.0,429400.97,False,7
F,N,N,2,Assalariado,Médio,Casado,Governamental,38,0.6794520547945205,4.0,5401.45,False,7
M,N,S,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,30732.46,False,7
F,N,S,1,Assalariado,Médio,Casado,Casa,39,11.69041095890411,3.0,17533.33,False,7
F,S,N,0,Assalariado,Superior completo,Casado,Governamental,49,5.493150684931507,2.0,13826.25,False,7
F,N,S,0,Assalariado,Médio,Solteiro,Casa,54,23.02739726027397,1.0,367027.04,False,7
F,N,S,0,Assalariado,Superior completo,Casado,Casa,27,1.2602739726027397,2.0,18864.26,False,7
F,S,S,0,Empresário,Médio,Casado,Casa,33,1.947945205479452,2.0,4239.56,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,65,,2.0,49588.6,False,7
F,S,S,0,Assalariado,Superior completo,Casado,Casa,33,10.183561643835615,2.0,22278.07,False,7
M,S,S,2,Pensionista,Superior completo,Casado,Estúdio,53,,4.0,66042.04,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,66,8.372602739726027,2.0,46876.65,False,7
F,N,N,0,Pensionista,Médio,Casado,Casa,55,,2.0,35077.49,False,7
M,N,N,0,Servidor público,Superior incompleto,Solteiro,Casa,24,4.413698630136986,1.0,14167.73,False,7
F,N,S,0,Empresário,Médio,União,Casa,47,18.775342465753425,2.0,273660.36,False,7
F,N,N,0,Assalariado,Médio,Casado,Casa,53,7.947945205479452,2.0,16761.54,False,7
M,S,S,1,Assalariado,Médio,Casado,Casa,37,8.479452054794521,3.0,47219.1,False,7
M,S,N,0,Assalariado,Médio,Casado,Casa,43,4.517808219178082,2.0,12756.92,False,7
F,N,S,0,Assalariado,Médio,União,Casa,40,21.44383561643836,2.0,169579.05,False,7
F,N,N,0,Empresário,Superior incompleto,Solteiro,Casa,48,0.9287671232876712,1.0,6142.98,False,7
M,N,S,0,Empresário,Médio,União,Casa,49,0.8410958904109589,2.0,7403.21,False,7
M,N,S,0,Assalariado,Médio,União,Casa,48,14.104109589041096,2.0,51724.87,False,7
M,N,N,0,Assalariado,Superior completo,Casado,Casa,29,2.9945205479452053,2.0,37851.51,False,7
M,S,S,0,Empresário,Superior completo,Casado,Casa,35,0.4493150684931506,2.0,38214.05,False,7
F,N,S,1,Assalariado,Superior completo,Solteiro,Casa,27,0.2547945205479452,2.0,5668.42,False,7
F,S,S,0,Pensionista,Médio,Casado,Casa,58,,2.0,19766.94,False,7
F,N,N,0,Empresário,Médio,União,Casa,38,19.86027397260274,2.0,423154.01,False,7
F,N,N,1,Empresário,Médio,Casado,Casa,28,9.293150684931506,3.0,12919.6,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,64,,2.0,7781.36,False,7
F,N,S,0,Empresário,Médio,Casado,Casa,53,7.884931506849315,2.0,35931.37,False,7
F,S,N,0,Pensionista,Médio,Casado,Casa,58,,2.0,2732.42,False,7
F,N,S,0,Empresário,Médio,Solteiro,Casa,45,14.210958904109589,1.0,185091.8,False,7
F,N,N,2,Assalariado,Médio,Casado,Casa,36,7.4520547945205475,4.0,15432.13,False,7
M,S,S,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,21672.9,False,7
M,S,S,0,Pensionista,Superior completo,Casado,Casa,66,,2.0,29031.4,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,40,6.747945205479452,2.0,17379.43,False,7
M,N,N,1,Assalariado,Médio,Casado,Casa,44,3.994520547945205,3.0,41477.26,False,7
F,S,S,2,Assalariado,Superior completo,Casado,Casa,35,4.928767123287671,4.0,8724.52,False,7
M,S,N,1,Assalariado,Superior incompleto,Casado,Casa,32,0.6328767123287671,3.0,7332.16,False,7
F,N,S,0,Assalariado,Médio,União,Casa,45,1.4164383561643836,2.0,8693.22,False,7
F,N,S,0,Servidor público,Médio,Casado,Casa,34,9.465753424657532,2.0,36961.6,False,7
F,N,N,1,Assalariado,Superior completo,Casado,Com os pais,34,0.2794520547945205,3.0,6911.6,False,7
M,S,S,1,Assalariado,Superior completo,Casado,Estúdio,50,7.191780821917808,3.0,10309.01,False,7
M,S,S,2,Assalariado,Médio,Casado,Casa,29,6.934246575342466,4.0,7103.9,True,7
M,S,S,0,Assalariado,Médio,Casado,Casa,47,7.397260273972603,2.0,18193.5,False,7
M,S,S,0,Assalariado,Superior completo,Separado,Casa,29,0.8273972602739726,1.0,2889.01,False,7
F,N,S,0,Pensionista,Superior incompleto,Viúvo,Casa,59,,1.0,11902.57,False,7
F,N,N,1,Assalariado,Médio,Solteiro,Casa,41,1.964383561643836,2.0,7880.77,False,7
M,S,S,0,Assalariado,Superior incompleto,Solteiro,Casa,29,4.663013698630137,1.0,44449.2,False,7
M,S,N,2,Assalariado,Médio,Casado,Casa,30,0.2958904109589041,4.0,3530.52,False,7
F,S,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,71564.31,False,7
F,N,N,1,Assalariado,Médio,União,Casa,41,9.58904109589041,3.0,5275.73,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,115057.08,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,16459.92,False,7
F,S,N,1,Empresário,Médio,Solteiro,Casa,41,17.794520547945204,2.0,165054.37,False,7
F,S,S,1,Servidor público,Médio,Casado,Casa,37,4.046575342465753,3.0,11219.73,False,7
M,S,S,0,Empresário,Médio,Casado,Casa,47,8.490410958904109,2.0,11929.32,False,7
M,S,S,0,Servidor público,Médio,Casado,Casa,43,4.789041095890411,2.0,31385.73,False,7
F,N,S,0,Pensionista,Médio,Viúvo,Casa,56,,1.0,27554.89,False,7
F,N,S,2,Empresário,Superior completo,Casado,Casa,30,11.627397260273971,4.0,78409.45,False,7
F,S,S,1,Servidor público,Superior completo,Casado,Casa,32,3.802739726027397,3.0,10822.16,False,7
F,N,S,0,Assalariado,Médio,Casado,Aluguel,39,7.120547945205479,2.0,73111.55,False,7
M,N,S,1,Assalariado,Médio,Casado,Casa,37,1.7534246575342465,3.0,9677.69,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,54,12.416438356164385,2.0,23794.58,False,7
F,N,S,0,Pensionista,Médio,Viúvo,Casa,67,,1.0,63189.81,False,7
F,N,S,0,Assalariado,Superior completo,Viúvo,Casa,56,15.136986301369864,1.0,83382.82,False,7
F,N,S,1,Servidor público,Médio,Solteiro,Casa,43,10.93972602739726,2.0,95697.69,False,7
F,N,N,1,Empresário,Médio,Casado,Casa,38,2.180821917808219,3.0,7936.15,False,7
F,N,S,0,Assalariado,Superior completo,Casado,Casa,57,13.194520547945206,2.0,91158.82,False,7
F,N,N,0,Assalariado,Superior completo,Casado,Casa,38,12.183561643835615,2.0,76891.83,False,7
F,N,S,0,Assalariado,Médio,Separado,Casa,53,9.101369863013698,1.0,22952.32,False,7
M,N,S,2,Servidor público,Superior completo,Casado,Casa,35,12.558904109589042,4.0,67739.91,False,7
F,N,S,0,Assalariado,Médio,Viúvo,Casa,47,6.6219178082191785,1.0,104001.16,False,7
F,N,N,0,Empresário,Superior completo,Solteiro,Aluguel,32,3.8767123287671232,1.0,13722.01,False,7
F,S,S,1,Servidor público,Médio,Casado,Casa,48,22.03835616438356,3.0,175499.9,False,7
F,N,S,0,Assalariado,Médio,Viúvo,Casa,54,8.821917808219178,1.0,43376.3,False,7
F,N,N,0,Pensionista,Médio,Viúvo,Casa,59,,1.0,9425.84,False,7
F,N,N,1,Assalariado,Superior incompleto,Casado,Casa,34,11.04109589041096,3.0,30082.26,False,7
F,S,S,0,Assalariado,Médio,Solteiro,Casa,50,5.764383561643836,1.0,5268.3,False,7
F,N,N,0,Empresário,Médio,Casado,Casa,54,18.02191780821918,2.0,78045.08,False,7
M,S,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,16292.93,False,7
F,N,S,0,Assalariado,Superior completo,Casado,Casa,56,8.139726027397261,2.0,46821.18,False,7
F,S,N,0,Assalariado,Médio,Solteiro,Casa,42,8.293150684931506,1.0,22449.21,False,7
F,N,N,1,Empresário,Superior incompleto,Casado,Com os pais,32,7.561643835616438,3.0,9324.82,False,7
F,N,N,1,Empresário,Médio,Casado,Com os pais,37,3.210958904109589,3.0,5489.59,False,7
M,N,N,0,Assalariado,Médio,União,Casa,56,1.7068493150684931,2.0,6082.57,True,7
F,N,N,0,Assalariado,Médio,Separado,Casa,58,18.016438356164382,1.0,159885.14,False,7
F,N,N,0,Assalariado,Médio,Casado,Governamental,50,0.3753424657534246,2.0,3893.06,False,7
F,N,N,2,Assalariado,Médio,Separado,Casa,39,0.5150684931506849,3.0,12889.86,False,7
F,S,N,2,Servidor público,Superior completo,Casado,Casa,43,20.18904109589041,4.0,61709.88,False,7
M,S,S,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013698,3.0,13422.73,False,7
F,S,N,0,Empresário,Médio,Casado,Casa,28,5.967123287671233,2.0,13101.22,False,7
F,S,S,0,Empresário,Superior completo,Solteiro,Com os pais,26,3.2684931506849315,1.0,91127.11,False,7
M,S,S,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013698,3.0,24322.41,False,7
M,N,N,0,Servidor público,Médio,Solteiro,Com os pais,43,16.364383561643837,1.0,32556.44,False,7
M,S,N,0,Empresário,Médio,Casado,Casa,48,6.8054794520547945,2.0,22544.31,False,7
M,N,N,0,Servidor público,Médio,Casado,Casa,31,7.52054794520548,2.0,11060.63,False,7
M,S,S,2,Assalariado,Médio,Casado,Casa,41,1.8465753424657532,4.0,20489.48,False,7
F,S,N,1,Empresário,Médio,Solteiro,Governamental,32,13.652054794520549,2.0,106147.73,False,7
F,N,N,0,Assalariado,Médio,Solteiro,Casa,52,12.194520547945206,1.0,50352.29,False,7
M,N,N,1,Empresário,Fundamental,Casado,Casa,29,6.802739726027397,3.0,8728.84,False,7
F,N,N,0,Empresário,Médio,União,Casa,51,26.70684931506849,2.0,425731.15,False,7
F,S,N,0,Pensionista,Fundamental,Casado,Casa,64,,2.0,17331.54,False,7
F,N,S,0,Assalariado,Médio,Solteiro,Casa,41,14.331506849315067,1.0,30250.65,False,7
F,N,S,0,Pensionista,Superior incompleto,Viúvo,Casa,66,,1.0,43364.94,False,7
F,S,S,1,Empresário,Superior incompleto,Casado,Casa,30,5.46027397260274,3.0,27492.03,False,7
F,N,N,0,Servidor público,Superior completo,Casado,Casa,47,3.6931506849315063,2.0,8235.27,False,7
M,N,N,0,Assalariado,Médio,Solteiro,Com os pais,28,4.873972602739726,1.0,22541.69,False,7
F,N,N,0,Pensionista,Médio,Casado,Casa,55,,2.0,20607.83,False,7
F,N,S,0,Servidor público,Médio,Casado,Casa,53,9.183561643835615,2.0,59924.45,False,7
M,S,S,1,Assalariado,Superior completo,Casado,Casa,33,3.6,3.0,16255.52,False,7
M,S,S,0,Empresário,Médio,Casado,Casa,36,14.347945205479451,2.0,26508.39,False,7
F,S,N,1,Assalariado,Superior completo,Casado,Governamental,34,6.8,3.0,23123.61,False,7
F,N,S,0,Pensionista,Médio,Viúvo,Casa,63,,1.0,27057.45,False,7
F,N,S,1,Assalariado,Médio,Casado,Casa,57,10.106849315068493,3.0,25048.21,False,7
F,N,N,0,Assalariado,Superior completo,Casado,Casa,33,2.356164383561644,2.0,19275.01,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,60,2.0383561643835617,2.0,3739.65,False,7
F,S,N,0,Empresário,Médio,Casado,Casa,40,11.854794520547944,2.0,80495.26,False,7
M,S,N,3,Assalariado,Superior completo,Casado,Casa,29,5.298630136986302,5.0,9365.61,False,7
F,N,S,0,Empresário,Médio,União,Casa,48,0.6273972602739726,2.0,10593.42,False,7
M,N,N,0,Empresário,Médio,Solteiro,Casa,39,3.515068493150685,1.0,13452.7,False,7
M,S,S,0,Empresário,Superior completo,Casado,Aluguel,26,0.5205479452054794,2.0,4896.82,False,7
F,N,S,1,Assalariado,Médio,Casado,Governamental,43,17.443835616438356,3.0,237214.68,False,7
M,S,N,1,Empresário,Médio,Casado,Casa,45,10.536986301369865,3.0,22684.25,False,7
F,N,S,0,Assalariado,Médio,Solteiro,Casa,49,0.5150684931506849,2.0,14350.66,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,40,6.747945205479452,2.0,70167.65,False,7
F,S,N,0,Empresário,Médio,Casado,Casa,41,7.871232876712328,2.0,20936.82,False,7
M,S,S,0,Empresário,Médio,Casado,Casa,49,4.947945205479452,2.0,69190.95,False,7
M,N,N,0,Assalariado,Médio,Solteiro,Governamental,25,1.3917808219178085,1.0,7332.22,False,7
F,N,N,0,Pensionista,Médio,Casado,Casa,58,,2.0,6916.6,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,26360.19,False,7
F,N,N,0,Empresário,Médio,União,Casa,44,9.345205479452057,2.0,41098.4,False,7
F,N,N,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,11744.24,False,7
F,N,N,0,Servidor público,Superior completo,Casado,Casa,47,3.6931506849315063,2.0,6968.46,False,7
M,S,S,1,Assalariado,Médio,Casado,Casa,47,1.2547945205479452,3.0,3923.82,False,7
F,S,S,1,Assalariado,Médio,Casado,Casa,34,9.6,3.0,19391.63,False,7
F,N,S,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,34442.48,False,7
F,N,S,1,Assalariado,Superior completo,Casado,Casa,50,27.654794520547945,3.0,187112.8,False,7
M,S,S,0,Pensionista,Médio,Solteiro,Casa,54,,1.0,23231.76,False,7
F,N,S,0,Assalariado,Médio,Solteiro,Casa,55,28.10684931506849,1.0,183260.81,False,7
F,S,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,18368.91,False,7
F,N,S,0,Pensionista,Médio,Separado,Casa,56,,1.0,2190.62,True,7
M,S,N,0,Assalariado,Médio,Casado,Casa,50,22.30958904109589,2.0,116403.36,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,49,27.72876712328767,2.0,531028.56,False,7
F,S,N,2,Empresário,Superior completo,Casado,Casa,36,10.2,4.0,23727.43,False,7
M,N,N,2,Empresário,Médio,Casado,Casa,29,1.0356164383561643,4.0,7991.46,False,7
M,S,S,0,Assalariado,Superior completo,Casado,Casa,49,18.53150684931507,2.0,98877.82,False,7
F,N,S,0,Empresário,Médio,Casado,Casa,45,0.2794520547945205,2.0,9724.01,False,7
F,S,N,0,Assalariado,Médio,Casado,Casa,52,18.523287671232875,2.0,132288.64,False,7
F,S,S,0,Assalariado,Superior completo,Casado,Casa,50,5.50958904109589,2.0,19009.52,False,7
F,S,S,0,Pensionista,Médio,Casado,Casa,65,,2.0,14376.54,False,7
F,S,S,1,Assalariado,Médio,Casado,Casa,35,2.5506849315068494,3.0,13437.61,False,7
M,S,N,0,Empresário,Superior completo,Casado,Casa,35,3.813698630136986,2.0,13270.49,False,7
F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,60,29.04109589041096,1.0,296790.39,False,7
F,N,S,0,Empresário,Superior completo,Separado,Casa,51,1.367123287671233,1.0,22262.15,False,7
F,N,N,0,Servidor público,Médio,Casado,Governamental,46,8.284931506849315,2.0,17561.95,False,7
F,N,N,0,Pensionista,Superior completo,Viúvo,Casa,58,,1.0,10253.59,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,19754.77,False,7
M,S,S,0,Assalariado,Médio,Casado,Casa,36,18.18904109589041,2.0,53690.37,False,7
F,N,N,0,Empresário,Superior completo,Casado,Casa,29,3.7095890410958905,2.0,10446.65,False,7
F,S,N,0,Pensionista,Médio,Viúvo,Casa,64,,1.0,14632.92,False,7
F,N,N,0,Pensionista,Médio,Casado,Casa,59,,2.0,11946.42,False,7
F,N,N,0,Assalariado,Superior completo,Casado,Casa,38,6.183561643835616,2.0,35399.02,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,41406.61,False,7
M,N,S,0,Pensionista,Médio,Casado,Aluguel,45,,2.0,29311.25,False,7
M,S,S,0,Pensionista,Médio,Casado,Casa,38,,2.0,7723.35,False,7
M,S,S,1,Assalariado,Médio,União,Casa,38,10.761643835616438,3.0,20993.53,False,7
M,N,S,1,Assalariado,Médio,Casado,Casa,28,8.616438356164384,3.0,20390.77,False,7
F,S,S,1,Pensionista,Médio,Casado,Casa,55,,3.0,11628.81,False,7
M,N,S,0,Assalariado,Médio,Casado,Casa,44,2.73972602739726,2.0,20785.84,False,7
M,N,N,0,Assalariado,Médio,Separado,Casa,39,17.4027397260274,1.0,35726.47,False,7
F,N,N,1,Empresário,Médio,Solteiro,Casa,40,6.958904109589041,2.0,44783.67,False,7
F,N,S,1,Assalariado,Médio,Casado,Casa,47,3.032876712328767,3.0,9663.87,False,7
F,N,S,1,Assalariado,Superior completo,Separado,Casa,39,4.032876712328767,2.0,3415.12,False,7
F,S,N,1,Servidor público,Superior completo,Casado,Casa,39,15.942465753424658,3.0,32877.14,False,7
M,S,S,1,Servidor público,Superior completo,Casado,Casa,31,6.835616438356165,3.0,19917.57,False,7
M,S,S,0,Assalariado,Superior completo,Casado,Casa,35,7.147945205479452,2.0,6471.65,False,7
F,S,N,0,Assalariado,Superior completo,União,Casa,39,6.665753424657535,2.0,14494.7,False,7
F,N,S,2,Assalariado,Superior completo,Casado,Casa,31,1.2794520547945205,4.0,6015.49,False,7
F,N,N,2,Assalariado,Médio,Casado,Casa,32,0.8547945205479452,4.0,3352.12,False,7
M,S,S,0,Assalariado,Médio,Casado,Casa,34,2.128767123287671,2.0,23844.95,False,7
M,N,N,1,Assalariado,Médio,Solteiro,Casa,46,18.035616438356165,2.0,74207.21,False,7
F,S,S,1,Assalariado,Superior completo,Casado,Casa,36,1.0767123287671232,3.0,16844.44,False,7
M,S,S,0,Assalariado,Médio,Casado,Casa,59,7.410958904109589,2.0,11149.95,False,7
F,N,S,0,Assalariado,Médio,Casado,Casa,50,8.136986301369863,2.0,5587.82,False,7
F,S,N,0,Assalariado,Superior completo,Solteiro,Casa,55,2.8,1.0,6476.6,False,7
F,N,S,0,Pensionista,Superior incompleto,Viúvo,Casa,59,,1.0,11902.57,False,7
F,S,S,0,Assalariado,Médio,Casado,Com os pais,33,0.547945205479452,2.0,2854.36,False,7
M,S,S,0,Assalariado,Médio,Casado,Casa,44,19.12054794520548,2.0,39488.32,False,7
F,N,S,0,Assalariado,Médio,Casado,Governamental,47,3.1342465753424658,2.0,25128.02,False,7
F,N,S,0,Assalariado,Médio,Separado,Casa,49,24.301369863013697,1.0,479749.29,False,7
M,S,S,0,Assalariado,Superior completo,Solteiro,Casa,38,15.775342465753424,1.0,31844.95,False,7
F,N,S,0,Empresário,Médio,Casado,Casa,40,7.8493150684931505,2.0,2868.72,False,7
F,N,S,0,Empresário,Superior completo,Casado,Casa,53,12.167123287671233,2.0,22963.94,False,7
M,S,S,0,Empresário,Médio,Casado,Casa,64,3.1342465753424658,2.0,61734.09,False,7
M,S,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,38521.4,False,7
F,N,S,0,Pensionista,Médio,Separado,Casa,63,,1.0,29375.07,False,7
M,S,N,0,Assalariado,Superior incompleto,Casado,Casa,30,9.6,2.0,27930.36,False,7
M,N,S,1,Empresário,Médio,Casado,Governamental,34,6.210958904109589,3.0,9717.69,False,7
F,N,N,0,Assalariado,Médio,Casado,Casa,30,4.301369863013699,2.0,12762.88,True,7
M,N,N,2,Assalariado,Superior completo,Casado,Casa,34,11.712328767123289,4.0,19004.23,False,7
F,S,S,2,Assalariado,Médio,Casado,Casa,36,16.865753424657534,4.0,154352.31,False,7
F,N,S,1,Servidor público,Médio,Casado,Casa,49,25.65205479452055,3.0,351354.65,False,7
F,S,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,41207.26,False,7
F,S,N,0,Assalariado,Superior incompleto,Solteiro,Casa,31,8.432876712328767,1.0,17399.56,False,7
F,N,N,0,Assalariado,Médio,Casado,Casa,40,13.873972602739729,2.0,69272.97,False,7
F,N,S,0,Empresário,Médio,Casado,Casa,33,0.5123287671232877,2.0,30567.11,False,7
F,N,S,2,Assalariado,Médio,Casado,Casa,36,10.24109589041096,4.0,58761.8,True,7
M,N,S,2,Assalariado,Médio,Solteiro,Casa,31,11.01095890410959,3.0,8081.83,False,7
M,N,S,0,Assalariado,Médio,União,Casa,41,4.178082191780822,2.0,11907.41,False,7
F,N,S,0,Pensionista,Médio,Casado,Casa,56,,2.0,18576.9,False,7
M,S,N,0,Assalariado,Médio,Casado,Casa,35,2.652054794520548,2.0,11033.46,False,7
